Party,Item Code,Location,Unit,Price
DT0072,100001579,,PCS,27.25
DT0072,100001681,,PCS,36.99
DT0072,100001683,,PCS,42.75
DT0072,100001684,,PCS,28.75
DT0072,100001685,,PCS,42.75
DT0072,100001686,,PCS,36.99
DT0072,100001687,,PCS,36.99
DT0072,100001699,,PCS,16.25
DT0072,100001721,,PCS,12.75
DT0072,100001722,,PCS,8.75
DT0072,100001724,,PCS,5.25
DT0072,100001725,,PCS,4.75
DT0072,100001727,,PCS,4.75
DT0072,100001728,,PCS,4.49
DT0072,100001728,,BNDL,20.25
DT0072,100001731,,PCS,14.99
DT0072,100001732,,PCS,6.25
DT0072,100001742,,PCS,6.99
DT0072,100001743,,PCS,10.49
DT0072,100001744,,PCS,13.49
DT0072,100001745,,PCS,11.25
DT0072,100001747,,PCS,14.99
DT0072,100001748,,PCS,22.99
DT0072,100001749,,PCS,21.99
DT0072,100001752,,PCS,3.75
DT0072,100001754,,PCS,6.99
DT0072,100001758,,PCS,3.49
DT0072,100001764,,PCS,2.75
DT0072,100001765,,PCS,2.75
DT0072,100001771,,PCS,2.49
DT0072,100001799,,PCS,2.99
DT0072,100001799,,OUT,16.25
DT0072,100001800,,PCS,2.99
DT0072,100001800,,OUT,16.25
DT0072,100001801,,PCS,2.49
DT0072,100001801,,OUT,16.25
DT0072,100001802,,PCS,5.25
DT0072,100001803,,OUT,14.99
DT0072,100001803,,PCS,3.49
DT0072,100001804,,PCS,5.25
DT0072,100001805,,PCS,2.49
DT0072,100001809,,PCS,5.75
DT0072,100001809,,OUT,20.75
DT0072,100001810,,PCS,3.49
DT0072,100001811,,PCS,5.75
DT0072,100001811,,OUT,20.75
DT0072,100001812,,PCS,7.49
DT0072,100001815,,PCS,3.49
DT0072,100001816,,PCS,2.49
DT0072,100001817,,PCS,2.49
DT0072,100001818,,PCS,3.49
DT0072,100001818,,OUT,11.49
DT0072,100001819,,PCS,3.49
DT0072,100001821,,PCS,5.25
DT0072,100001821,,BNDL,18.49
DT0072,100001822,,PCS,5.25
DT0072,100001822,,P4,18.49
DT0072,100001823,,PCS,5.25
DT0072,100001823,,BNDL,17.25
DT0072,100001824,,PCS,4.25
DT0072,100001824,,OUT,18.99
DT0072,100001825,,PCS,4.25
DT0072,100001825,,OUT,19.75
DT0072,100001826,,PCS,4.25
DT0072,100001827,,PCS,4.25
DT0072,100001827,,OUT,13.99
DT0072,100001828,,PCS,2.49
DT0072,100001828,,OUT,12.75
DT0072,100001832,,PCS,4.75
DT0072,100001834,,PCS,3.49
DT0072,100001838,,OUT,11.49
DT0072,100001841,,PCS,1.75
DT0072,100001842,,PCS,1.75
DT0072,100001847,,PCS,4.75
DT0072,100001848,,PCS,4.75
